qid,question_text,target,length
002c2fc7ac1e47a10ecc,Which field of work does India have the least members?,0,10
002c382f27f61338f30f,What parts of your job are fun?,0,7
002c4d82ad6ac30768ed,How does a business-major student incorporate an international dimension to his/her undergraduate education?,0,13
002c53697c04e32faaa5,How well would have Ike Ibeabuchi done in boxing if he didn't have his career damaged by legal issues?,0,19
002c5542df395acdfd15,Can somebody guide me about purchasing an exercise bike for home? What are some good models in the range of rs. 4000 to 7000 with features?,0,26
002c5ea23269c736c458,Why do people find pleasure in enemas?,0,7
002c8099319e6137d43a,Which football should I buy?,0,5
002c9ee245e7635e18cd,"What were General Walter Bedell ""Beetle"" Smith's major accomplishments?",0,9
002cc1be747e9ee652f9,Is Kenya safe foe residents?,0,5
002cc47606117ade757e,What are some good examples of suspension in chemistry?,0,9
002cc55c2a3d3c8687fc,How profitable is the car leasing business post GST?,0,9
002cca0ba3c0ac801c09,What are the best plants for increasing indoor air quality that are easily maintanable?,0,14
002ccae3aaff8ceb36cf,What is the biggest fear of newly retired people?,0,9
002cdfcc3c178ed42dc5,Can we move outside after midnight in Kota just to swing our mood?,0,13
002ce185cf563db59f97,Which presidents since Kennedy has committed the most crimes?,0,9
002ce8dcc009e9cf977a,Why do people in Beijing put a traffic cone next to their parked car?,0,14
002ceaa7676d193ee892,What is the experience of an Indian-American going to India for medical school?,0,13
002cfeb83edd0a47785b,Does it make sense for a container component to render several presentation components?,0,13
002cff96645f9872df6d,Why does Ronaldinho looks like a girl?,0,7
002d05491a0e558a0d15,What companies sell non-branded high quality smart casual clothes?,0,9
002d0d901b7b43f509a8,Who is the present education minister of Karnataka?,0,8
002d2d8792d0f1cc78e3,"In videos of North Korean military parades, they march with what appears to be a very exaggerated goose step. Is this their normal marching step?",0,25
002d403c990fbf97ca55,Who are often unsuccessful to catch their prey?,0,8
002d5fb6a34bcaf6ec57,How soon after WWII was a right-wing political party founded in Germany?,0,12
002d7b3a148fcd42a7c4,"My boss watched porn on his work computer, how can I get him to stop?",0,15
002d9b516ded0aa4f077,What is mostly imortant in being a doctor?,0,8
002d9f5bbca6ad1a681a,How tall do your parents have to be for you to become 6 feet?,0,14
002da217f3dca3980a22,What steps I should be taking if I am having an idea about a product that can solve the problem that sportsmen face?,0,23
002db12ea20bbd373044,What are the most effective strategies that startups are using to reach out to target audience other than paid ads and blogs?,0,22
002ddc5109b475780e6e,"If the devil really exists, what is currently working on?",0,10
002e17ccf847c10a54ac,"Why does my grandmother call wrestling ""wrastling""?",0,7
002e18f620ff218a8fe3,Why do I have sudden intrusive thoughts about being in pain?,0,11
002e59231342d69c0fcc,What are some good and unique crochet scarf patterns?,0,9
002e5b8a6ea8b35624c3,Is Brian Griffin a good role model on Family Guy?,0,10
002e5e509a6d4daa9576,"Frequently, part of my legs starts getting very itchy for no apparent reason and usually there will be an isolated hive/bump or a heat-rash-like condition. Does anyone know what causes this?",0,31
002e63e4739922bed856,What is difference between a gene and a allele?,0,9
002e7fa4cf296b1fbdf8,What are the uses of face oil? Which face oil is good for dry skin (I have extremely dry skin)?,0,20
002ebf1deece74df856a,What are cons of surface mining?,0,6
002ec6a4ac4d6470d9a4,What are some great places according to you to travel solo?,0,11
002ecb825db10a1e92e7,What pleasure is there in keeping snakes as pets?,0,9
002ee349bd33864f52aa,Can you get sick from old water?,0,7
002efb165aa535bb5b8f,Has it ever happened that you lost your faith and belief in God?,0,13
002efc55573609a33209,How do I find out the password for my Elite paycheck plus debit card if I haven’t set one up?,0,20
002f01e846eb9fa26cfe,What are my chances at 1370 MP state rank in NEET?,0,11
002f0c459fa13a26d6a2,What are your favourite before and after sentences?,0,8
002f1fa8eea6dc7aa5eb,"Since Sasuke and Naruto are the reincarnation of Indra and Ashura, are they brothers?",0,14
002f24706466f4a0b79a,Can I do genetic engineering after doing chemical engineering?,0,9
002f259ada6155f2749d,"Why is it that the phrase 'the dead of night' makes sense, but 'the alive of day' doesn't?",0,18
002f4175edfbb9228462,What are the job opportunities after doing MA (economics)?,0,9
002f49bb671828d9e7b8,Which player had the greatest performance in Super Bowl 2018?,0,10
002f647f87e8f4c349de,What is something that never needs to be said?,0,9
002f82e9aea808c4c6c2,What is wrong with BJP in Punjab?,0,7
002fac6e44e4b3506921,Shouldnt there be more women in IPS?,0,7
002fc06bb7239bc51430,"Where can I find abandoned places in Campania, Italy?",0,9
002fc471687484289521,How does Lyft track who I am after deleting and reinstalling their app?,0,13
002fcf75d13df8ed45e5,Would you die to save your loved one?,0,8
002feef1371addbc1392,Did you by any chance go to a naval school?,0,10
002ff88666fb2cc4fb61,How many agni 5 missiles do India have?,0,8
002ffebf02534b00b670,Are Mughals descendants of Genghis Khan?,0,6
0030232e168bdfeff811,What is the best city you have ever visited in Turkey?,0,11
00303207fcb396ce6840,What are the best lifehacks for hairs?,0,7
00305d75b92df295e986,"Will America's current ""civil war"" go hot and if so how will it go?",0,14
0030741fda121933b82b,How can I improve my high kick technique?,0,8
00307c36b0c9debaf715,What are the functions of amylose?,0,6
003080e4f4063c82a2e8,How much does it cost to build a professional basketball half-court in France?,0,13
003088e3b398a801f221,What will happen to Bitcoin when power goes out for weeks across the world from a CME?,0,17
00309392719aee62ec39,Are motorcycles in Toronto highways exempt from the speed limit?,0,10
003095e45e5474919dc2,How can I learn making a stop motion whiteboard video (like the video in the link) and does it take so much time to make one?,0,26
0030a7853565d57c4450,"Today, my friend came up to me at lunch and said “this morning I started my period and I have cramps”. I just went “um I didn’t ask…”. She said that it was weird that I was uncomfortable when she told me. Was my response the correct one to give?",0,50
0030d3e3fbef52753ac7,What are the parts of a nucleus?,0,7
0031019f0dd75b0d1ddb,"A new software developer insisted to use kubernetes for a backend project where no developers in the company have experience in Docker and Kubernetes, as the CTO, what should I do?",0,31
0031052210a35f3d7bcc,Dating is boring for me. Am I the only one?,0,10
00310a0b32e57e23b716,How was early Christianity practiced diffferently than today?,0,8
003117da7a5c13ac1e70,Why is my stream pixelated and choppy?,0,7
003124297ed5210ccd38,What would have happened if Indian subcontinent had stayed together?,0,10
00313fa73b480db2f5aa,"How do I make a girlfriend in Bangalore? I work in IT, have sufficient money, and I am good looking. And No girls at workplace.",0,25
003159153e176da7d3f7,"What are the personal benefits of giving to charity, other than tax breaks?",0,13
0031781e410a9bc36802,Is there any organisation/club in Pune which helps to appear for the Ham radio licencing (ASOC) examination?,0,17
00317dbdbcc7414b6942,Why do clouds look solid from the ground?,0,8
003188056b38bd50d5e0,Is Frieza a man or a woman?,0,7
0031929c66ec6bf02e51,What is that one life changing novel that you would recommend to everyone?,0,13
0031a355f5f82832201f,Which actresses were known to have relations with Harvey Weinstein?,0,10
0031acdc0094053bdb86,Is queer and gay the same thing?,0,7
0031adf97ba1c20109e0,How do I find a person in Facebook to learn English?,0,11
0031bf227baecfab4c75,Some people are defending the separation of children from the families because it’s the law. What’s their opinion about the application of the Nuremberg laws?,0,25
0031ccb5e02aad7d21a8,Which is the best earphone for mobile and laptop?,0,9
0031dd34aeaa03ad459a,How can we report a person who was banned but came back with another account and same name?,0,18
0031e00ffc14067858e5,How do I start my music career while in college?,0,10
0031ee5ecd98c0805405,How many partition in one hard disk?,0,7
0031f1934e7fd05dca27,How will attitudes about race in America change over the next 50 years?,0,13
0031fba8ea8974261f57,Are catchweight limit agreements between two fighters in boxing matches ruining the sport for the fans?,0,16
003216d4626f8a162321,"What if I have turned off all app overlays and still get the ""overlay"" problem?",0,15
003229fdf791d0244b67,How do I forecast commodities price in the market?,0,9
003244c7cd435a595bf1,"What is Leroy Robert ""Satchel"" Paige known for?",0,8
00324dbc079160a84847,Do you think it's possible to Travel to Mars in 5 years?,0,12
003250e169a0b8b0764e,Why do perfumes dry up when left open?,0,8
00325592090579a66084,Why underground pimples hurt when you try to pop them?,0,10
00325af527b6f18c0dca,Do they have cars in Chad?,0,6
00326c6472fea767acf5,What was the last common ancestor of wolf and wolverine?,0,10
00328059c307820a1cd4,"Should children not be allowed to play football, since it causes so many brain injuries?",0,15
00328151ac749660b84f,What are the prerequisites to learn SAP EWM?,0,8
0032868a862b8f6ed356,Where can I download test bank for Foundations of Operations Management Ritzman 2 CDN?,0,14
00328d0c771e2ba0cdd4,Which countries were positively impacted by globalization?,0,7
0032916377e2c743ac1f,Should you wear eyeliner on lower lashline?,0,7
003291de055ddddcbfbe,What is the best diesel locomotive in Indian Railways?,0,9
00329f013287e38cbed3,How do double circulation systems work?,0,6
0032a5b9aa15742f095f,What's the trends of career on engineering careamics or so?,0,10
0032a89a9d14be92091a,How can I display data from database in PHP?,0,9
0032abee162cb31ea5e3,Which novels are good for amateur readers?,0,7
0032dd02b9dd2f8a3bd9,Why do people use swear words to express strong emotions?,0,10
0032f983927db0fde3cc,Is everything around us random or does it follow some pattern?,0,11
003315ea3e29af5e3599,What is the best riddle you've ever heard?,0,8
00331feebe01b24d243b,How do the modern mathematics create a fictional solution for this Diophantine Equation ([math] n^p = q*(m^p) [/math]) that hasn't any solution?,0,22
00333158684ad61b3263,What is the average salary of a famous cardio surgeon like Anil Bhan in India?,0,15
003333085618b04776e7,Why senior employees (4-8 yr exp.) of service based company (Infy/Wipro/CTS) never motivate juniors to switch to product based company?,0,20
00334ab03fd5748616fe,What challenges did Robert K. Merton face as a sociologist?,0,10
00335fa80fed0390a73a,How will be the packages and placement opportunities at vlsiguru institute?,0,11
00337522ed661cd930df,How president is the head of the state?,0,8
00337a2fc15356120714,Do you think people who work faster should go home earlier?,0,11
00337d0e649343e5244a,Who did USA sell its mortgage debt to?,0,8
0033b054467ad9fc9617,Can you squat in a house where a person died?,0,10
0033b7bb63bc8c736e9a,What is the potassium content in pineapple juice?,0,8
0033d92f9f453fdb7e80,Can I meet a real life mermaid one day?,0,9
0033d9e24861ef48aae9,"How much money​ I needed to build a Fort like "" Fort of Chittorgarh"" within 10 years of today's time?",0,20
0033e6481a1b0f9892aa,What are some useful tips for someone who is starting work at National beverage?,0,14
0033ef532c4f978e880d,Why did Facebook place on my page that I deleted an emoticon on a friends page?,0,16
0033f9a1b9cb7ad84fae,"In the Italian version of the novel The Name of the Rose, why is Jorge's name not in its Italian version as it is with other characters' names?",0,28
